freq_GHz_serpentine,Sdd11_dB_serpentine,freq_GHz_zwave,Sdd11_dB_zwave
3.0922,-6.084536446618523,3.0691,-4.874556131297375
3.0936000000000003,-6.081873982350418,3.0708,-4.853418562488036
3.095,-6.079238751944741,3.0725,-4.832354743716741
3.0964,-6.076630751542577,3.0742000000000003,-4.811365362410817
3.0978000000000003,-6.074049976802125,3.0759,-4.790451070315859
3.0992,-6.071496422899058,3.0776000000000003,-4.769612484163471
3.1006,-6.0689700845269865,3.0793,-4.748850186391945
3.1020000000000003,-6.066470955897943,3.0810000000000004,-4.728164725921725
3.1034,-6.0639990307430125,3.0827,-4.707556618988239
3.1048,-6.061554302313027,3.0844,-4.687026350033808
3.1062000000000003,-6.059136763379312,3.0861,-4.666574372661167
3.1076,-6.0567464062345895,3.0878,-4.646201110650278
3.109,-6.054383222693895,3.0895,-4.625906959040582
3.1104000000000003,-6.05204720409559,3.0912,-4.605692285280437
3.1118000000000006,-6.049738341302527,3.0929,-4.585557430445523
3.1132,-6.047456624703215,3.0946,-4.565502710527691
3.1146000000000003,-6.0452020442130845,3.0963000000000003,-4.5455284177957225
3.1160000000000005,-6.042974589275892,3.098,-4.525634822229154
3.1174,-6.040774248865143,3.0997000000000003,-4.505822173026075
3.1188000000000002,-6.0386010114856346,3.1014,-4.4860907001857555
3.1202000000000005,-6.0364548651750605,3.1031000000000004,-4.466440616166335
3.1216,-6.0343357975057454,3.1048,-4.446872117617875
3.123,-6.032243795586361,3.1065,-4.427385387190403
3.1244000000000005,-6.030178846063857,3.1082,-4.40798059541646
3.1258,-6.028140935125351,3.1099,-4.388657902667096
3.1272,-6.026130048500191,3.1116,-4.369417461179913
3.1286000000000005,-6.024146171462045,3.1133,-4.350259417157234
3.1300000000000003,-6.022189288831093,3.115,-4.331183912932065
3.1314,-6.020259384976281,3.1167,-4.312191089198896
3.1328000000000005,-6.01835644381767,3.1184000000000003,-4.293281087305875
3.1342000000000003,-6.016480448828862,3.1201,-4.274454051604413
3.1356,-6.014631383039505,3.1218000000000004,-4.255710131851388
3.1370000000000005,-6.0128092290378525,3.1235,-4.237049485658915
3.1384000000000003,-6.011013968973437,3.1252000000000004,-4.218472280985507
3.1398,-6.009245584559782,3.1269,-4.19997869866228
3.1412000000000004,-6.007504057077195,3.1286,-4.181568934946667
3.1426000000000003,-6.00578936737569,3.1303,-4.163243204095935
3.144,-6.004101495877889,3.132,-4.145001740951577
3.1454000000000004,-6.002440422582059,3.1337,-4.126844803525374
3.1468000000000003,-6.000806127065218,3.1354,-4.108772675576915
3.1482,-5.99919858848629,3.1371,-4.090785669171867
3.1496000000000004,-5.997617785589325,3.1388,-4.072884127209457
3.1510000000000002,-5.996063696706825,3.1405000000000003,-4.0550684259070575
3.1524,-5.994536299763107,3.1422,-4.037338977229111
3.1538000000000004,-5.9930355722777175,3.1439000000000004,-4.019696231246913
3.1552000000000002,-5.991561491368975,3.1456,-4.002140678415471
3.1566,-5.990114033757487,3.1473,-3.9846728517527503
3.1580000000000004,-5.988693175769822,3.149,-3.967293328906607
3.1594,-5.987298893342189,3.1507,-3.950002734093891
3.1608,-5.985931162024176,3.1524,-3.9328017398961763
3.1622000000000003,-5.984589956982585,3.1541,-3.915691068896175
3.1636,-5.983275253005294,3.1558,-3.8986714951388053
3.165,-5.981987024505182,3.1575,-3.8817438454007718
3.1664000000000003,-5.980725245524136,3.1592000000000002,-3.8649090002526143
3.1678,-5.979489889737072,3.1609,-3.8481678948972493
3.1692,-5.978280930456056,3.1626000000000003,-3.8315215197694203
3.1706000000000003,-5.977098340634427,3.1643,-3.8149709208807483
3.172,-5.9759420928710245,3.1660000000000004,-3.798517199895601
3.1734,-5.974812159414422,3.1677,-3.7821615139238185
3.1748000000000003,-5.973708512167248,3.1694000000000004,-3.7659050750167817
3.1762,-5.972631122690521,3.1711,-3.7497491493546695
3.1776,-5.971579962208047,3.1728,-3.7336950561133824
3.1790000000000003,-5.970555001610874,3.1745,-3.7177441660011534
3.1804000000000006,-5.969556211461773,3.1762,-3.7018978994560054
3.1818,-5.968583561999764,3.1779,-3.6861577244967663
3.1832000000000003,-5.967637023144686,3.1796,-3.6705251542219504
3.1846000000000005,-5.966716564501809,3.1813000000000002,-3.655001743952559
3.186,-5.9658221553664905,3.183,-3.6395890880166863
3.1874000000000002,-5.964953764728854,3.1847000000000003,-3.624288816175726
3.1888000000000005,-5.964111361278518,3.1864,-3.609102589694238
3.1902,-5.963294913409341,3.1881000000000004,-3.5940320970573163
3.1916,-5.9625043892242315,3.1898,-3.5790790493419813
3.1930000000000005,-5.961739756539947,3.1915000000000004,-3.564245175250909
3.1944000000000004,-5.96100098289197,3.1932,-3.5495322158196263
3.1958,-5.960288035539369,3.1949,-3.5349419188101825
3.1972000000000005,-5.9596008814697266,3.1966,-3.52047603280708
3.1986000000000003,-5.958939487404049,3.1983,-3.5061363010332562
3.2,-5.958303819801754,3.2,-3.4919244549064836
