freq_GHz,S11_dB_0pct,S11_dB_5pct,S11_dB_10pct,S11_dB_15pct,S11_dB_20pct
2.566,-16.597019736043997,-23.450758465887734,-12.336816150417885,-8.667373208724223,-6.30344792670051
2.568,-16.78541716912921,-23.317386956579462,-12.190041296381837,-8.580600824552558,-6.247628839354352
2.5700000000000003,-16.97490619333736,-23.152937942269624,-12.04632253492008,-8.49520111930097,-6.192571333889665
2.572,-17.165234511553994,-22.961092162983412,-11.905554103383755,-8.411141954445267,-6.138261327720661
2.574,-17.356110550836227,-22.745721926898344,-11.767635699656749,-8.32839228141191,-6.084685089456858
2.576,-17.547199371607473,-22.510692873367276,-11.632472109102167,-8.246922091625994,-6.031829227315928
2.5780000000000003,-17.73811846095353,-22.259707793862095,-11.499972862797804,-8.166702369426314,-5.979680678023173
2.58,-17.92843350975835,-21.996196692702735,-11.37005192397331,-8.08770504765212,-5.928226696172979
2.582,-18.117654309882976,-21.723250190953152,-11.242627399910237,-8.009902965721515,-5.877454844029074
2.584,-18.305230950428466,-21.44358919625981,-11.117621276870784,-7.93326983003548,-5.82735298174177
2.5860000000000003,-18.490550540646666,-21.159562148611407,-10.994959175887587,-7.8577801765541135,-5.77790925796153
2.588,-18.672934739566166,-20.87316134978886,-10.87457012748007,-7.783409335403261,-5.729112100829433
2.59,-18.851638425786504,-20.586051097653947,-10.756386363569298,-7.710133397380624,-5.68095020932621
2.592,-19.025849890300577,-20.299601948634702,-10.64034312504363,-7.637929182239985,-5.633412544962644
2.5940000000000003,-19.194692973721963,-20.01492701973308,-10.526378483587095,-7.566774208641178,-5.586488323794956
2.596,-19.357231587881547,-19.73291760649129,-10.41443317652381,-7.4966466656614905,-5.5401670087496715
2.598,-19.512477049564556,-19.454276462684852,-10.304450453556539,-7.427525385771814,-5.494438302243534
2.6,-19.65939859940038,-19.179547867318707,-10.196375934388861,-7.3593898191879,-5.449292139084632
2.6020000000000003,-19.796937370500086,-18.909144138301443,-10.090157476318462,-7.292220009513142,-5.404718679641732
2.604,-19.924023901380316,-18.643368594554516,-9.985745050977021,-7.2259965705951785,-5.3607083032694405
2.606,-20.039599054219828,-18.38243517105175,-9.883090629470576,-7.160700664524214,-5.317251601977558
2.608,-20.142637910198186,-18.12648499747294,-9.782148075244185,-7.096313980705772,-5.274339374333615
2.6100000000000003,-20.232175888237514,-17.87560029390556,-9.682873044056953,-7.032818715945136,-5.231962619588102
2.612,-20.307336004500947,-17.629815940366388,-9.585222890509682,-6.97019755548491,-5.190112532012416
2.614,-20.367355901066865,-17.38912905748555,-9.489156580617669,-6.908433654941204,-5.148780495440194
2.616,-20.41161307239261,-17.153506904561585,-9.394634609966499,-6.847510623087475,-5.1079580780030795
2.6180000000000003,-20.43964665341366,-16.922893365400686,-9.301618927029015,-6.787412505438356,-5.067637027052539
2.62,-20.451174235604643,-16.69721425616229,-9.210072861258364,-6.728123768588855,-5.027809264259525
2.622,-20.446102455888635,-16.476381655252943,-9.119961055605115,-6.6696292852672805,-4.988466880884512
2.624,-20.42453053759725,-16.260297424349293,-9.031249403136366,-6.611914320062927,-4.949602133210638
2.6260000000000003,-20.386746503900074,-16.04885606235218,-8.943904987461528,-6.554964515791914,-4.911207438133026
2.628,-20.33321636259886,-15.84194701050022,-8.857896026693922,-6.498765880466815,-4.873275368897757
2.63,-20.264567099839113,-15.639456506780913,-8.773191820699672,-6.4433047748379915,-4.83579865098426
2.632,-20.181564749998696,-15.44126907082908,-8.689762701405423,-6.388567900476557,-4.7987701581252615
2.6340000000000003,-20.08508908178773,-15.247268686312555,-8.607579985954578,-6.3345422883705105,-4.762182908458609
2.636,-19.976106537129453,-15.057339735992363,-8.526615932518434,-6.281215288007448,-4.726030060805611
2.638,-19.855642989431253,-14.87136773485239,-8.44684369858371,-6.2285745569188204,-4.6903049110707755
2.64,-19.724757684245287,-14.689239898600693,-8.368237301552014,-6.176608050662324,-4.655000888758157
2.6420000000000003,-19.58451943424021,-14.510845578171637,-8.290771581499033,-6.12530401322016,-4.620111553599621
2.644,-19.435985810898075,-14.336076585365014,-8.214422165952852,-6.074650967792329,-4.585630592290595
2.646,-19.280185750680978,-14.16482743024204,-8.139165436561502,-6.024637707965338,-4.551551815329119
2.648,-19.118105705751823,-13.996995487186787,-8.064978497529385,-5.97525328923788,-4.517869153954204
2.6500000000000004,-18.950679237920024,-13.832481103493015,-7.991839145711008,-5.926487020885985,-4.484576657179663
2.652,-18.778779786581953,-13.671187661833383,-7.9197258422584795,-5.878328458151132,-4.4516684889196885
2.654,-18.603216234975772,-13.513021605912716,-7.848617685726857,-5.830767394735834,-4.419138925202734
2.6559999999999997,-18.424730845939962,-13.357892436919023,-7.778494386548295,-5.783793855592121,-4.386982351470428
2.658,-18.243999127401157,-13.20571268699879,-7.709336242791829,-5.737398089988911,-4.355193259958208
2.66,-18.061631207247327,-13.056397874844603,-7.641124117132037,-5.691570564845286,-4.323766247154743
2.662,-17.878174336261,-12.909866447546408,-7.573839414954403,-5.646301958317236,-4.292696011337152
2.6639999999999997,-17.694116187430204,-12.766039712088608,-7.507464063530885,-5.6015831536261596,-4.26197735017927
2.666,-17.509888673379468,-12.624841759242758,-7.4419804922031485,-5.557405233118125,-4.231605158430326
2.668,-17.325872056073244,-12.486199382085243,-7.3773716135154475,-5.513759472543308,-4.201574425661469
2.67,-17.142399171296418,-12.350041990941845,-7.313620805242717,-5.470637335545724,-4.171880234077663
2.6719999999999997,-16.95975963304504,-12.2163015262099,-7.250711893263306,-5.428030468353749,-4.142517756392648
2.674,-16.778203919208224,-12.084912370220017,-7.188629135228916,-5.385930694662703,-4.113482253764794
2.676,-16.5979472698132,-11.955811259061814,-7.127357204987548,-5.344330010700866,-4.084769073791623
2.678,-16.419173353087007,-11.828937195103597,-7.066881177717624,-5.303220580470905,-4.056373648560943
2.6799999999999997,-16.242037673330977,-11.704231360776461,-7.007186515734948,-5.262594731159193,-4.02829149275671
2.682,-16.06667070886831,-11.581637034062602,-6.94825905493558,-5.222444948705753,-4.000518201817679
2.684,-15.893180778870938,-11.461099506020606,-6.890084991841005,-5.1827638735279375,-3.9730494501470375
2.686,-15.72165664540784,-11.342566000593347,-6.832650871213218,-5.143544296391309,-3.9458809893713194
2.6879999999999997,-15.552169862209233,-11.225985596873398,-6.775943574209766,-5.104779154421567,-3.9190086466468568
2.69,-15.384776884946188,-11.111309153943424,-6.7199503070506506,-5.0664615272516045,-3.8924283230123065
2.692,-15.2195209597272,-10.998489238362396,-6.664658590170513,-5.028584633298117,-3.8661359917856153
2.694,-15.056433807376743,-10.887480054331125,-6.610056247831042,-4.991141826162376,-3.840127697003986
2.6959999999999997,-14.895537121172636,-10.778237376541087,-6.556131398170416,-4.954126591150085,-3.8143995519053835
2.698,-14.73684389530571,-10.670718485686992,-6.502872443667388,-4.9175325419055955,-3.788947737450355
2.7,-14.580359600559278,-10.564882106604731,-6.450268061999649,-4.88135341715579,-3.7637685008827186
2.702,-14.426083222719406,-10.460688348982227,-6.398307197276437,-4.845583077559205,-3.7388581543279327
2.7039999999999997,-14.274008178117768,-10.358098650579915,-6.346979051627279,-4.810215502656313,-3.7142130734279153
2.706,-14.124123119545864,-10.257075722889656,-6.296273077129289,-4.775244787916942,-3.689829696011194
2.708,-13.976412644613863,-10.157583499154864,-6.246178968056694,-4.74066514188103,-3.66570452079725
2.71,-13.830857917493717,-10.059587084670794,-6.196686653437152,-4.706470883389075,-3.6418341061339463
2.7119999999999997,-13.68743721390677,-9.963052709281827,-6.1477862898998765,-4.672656438898807,-3.6182150687670607
2.714,-13.546126398204397,-9.867947681991158,-6.0994682548022885,-4.639216339884854,-3.5948440826409045
2.716,-13.406899340453558,-9.77424034759845,-6.051723139621727,-4.606145220318226,-3.5717178777290948
2.718,-13.269728280580473,-9.681900045280976,-6.00454174359998,-4.573437814222473,-3.5488332388944928
2.7199999999999998,-13.13458414584478,-9.59089706903571,-5.957915067628927,-4.541088953303868,-3.526187004777508
2.722,-13.001436827210547,-9.501202629901144,-5.911834308366247,-4.5090935646526376,-3.503776066711829
2.724,-12.87025541954479,-9.412788819879644,-5.866290852570897,-4.47744666851282,-3.4815973676668523
2.726,-12.741008430005376,-9.325628577483373,-5.821276271648031,-4.446143376118078,-3.4596479012158903
2.7279999999999998,-12.613663958472266,-9.239695654829504,-5.776782316394269,-4.415178887591081,-3.437924710529507
2.73,-12.488189853424021,-9.15496458621304,-5.732800911934425,-4.384548489904256,-3.41642488739316
2.732,-12.364553846259657,-9.071410658088134,-5.689324152841064,-4.354247554899635,-3.395145571248527
2.734,-12.2427236667098,-8.989009880391437,-5.646344298428936,-4.3242715373656395,-3.37408394825768
2.7359999999999998,-12.122667141666632,-8.907738959144083,-5.603853768216814,-4.294615973168849,-3.3532372503896193
2.738,-12.004352279483433,-8.827575270271405,-5.561845137549142,-4.2652764774388565,-3.3326027545283736
2.74,-11.887747341548652,-8.748496834582228,-5.520311133371321,-4.23624874280425,-3.312177781602173
2.742,-11.77282090272261,-8.670482293852075,-5.479244630151129,-4.207528537678028,-3.2919596957330066
2.7439999999999998,-11.659541902034086,-8.593510887957404,-5.43863864594115,-4.179111704590646,-3.2719459034059795
2.746,-11.547879684865539,-8.517562433010404,-5.398486338575365,-4.150994158569251,-3.252133852658034
2.748,-11.43780403770738,-8.442617300446276,-5.358781001995066,-4.123171885561291,-3.232521032285342
2.75,-11.329285216431193,-8.368656397017055,-5.319516062698199,-4.095640940901194,-3.2131049710689537
2.752,-11.222293968916976,-8.295661145648609,-5.28068507630741,-4.06839744781853,-3.1938832370181283
2.754,-11.116801552768582,-8.223613467119366,-5.242281724251782,-4.0414375959863955,-3.174853436630923
2.7560000000000002,-11.012779748762194,-8.152495762521413,-5.204299810557812,-4.014757640108622,-3.1560132141715385
2.758,-10.910200870594588,-8.08229089646655,-5.166733258745001,-3.9883538985444824,-3.137360250963944
2.76,-10.809037771429143,-8.012982181001691,-5.129576108822171,-3.962222751969798,-3.118892264701371
2.762,-10.709263847676912,-7.944553360200102,-5.0928225143802965,-3.936360642073086,-3.100607008771229
2.7640000000000002,-10.610853040396805,-7.87698859539624,-5.056466739778173,-3.9107640702858526,-3.0825022715950983
2.766,-10.513779834651647,-7.810272451033713,-5.020503157417271,-3.8854295965456926,-3.0645758759832686
2.768,-10.418019257116086,-7.744389881097654,-4.984926245102257,-3.860353838091311,-3.04682567850353
2.77,-10.323546872195791,-7.679326216103945,-4.949730583483946,-3.835533468288354,-3.029249568863859
2.7720000000000002,-10.2303387768852,-7.615067150619302,-4.914910853581564,-3.810965215485238,-3.0118454693085726
2.774,-10.138371594562976,-7.551598731287403,-4.880461834381226,-3.7866458618977914,-2.9946113340276344
2.776,-10.047622467899718,-7.488907345337685,-4.846378400507751,-3.7625722425220482,-2.9775451485787245
2.778,-9.958069051030474,-7.426979709554406,-4.812655519967075,-3.7387412440741876,-2.960644929321856
2.7800000000000002,-9.869689501125407,-7.365802859684952,-4.77928825195686,-3.715149803956889,-2.9439087228660785
2.782,-9.782462469474817,-7.305364140267065,-4.746271744742307,-3.6917949092511493,-2.927334605528063
2.784,-9.696367092190206,-7.245651194856011,-4.71360123359515,-3.668673595732905,-2.9109206828022045
2.786,-9.61138298060976,-7.186651956633584,-4.681272038793523,-3.6457829469137333,-2.894665088841964
2.7880000000000003,-9.527490211484881,-7.128354639381673,-4.649279563680283,-3.6231200931048493,-2.8785659859522412
2.79,-9.444669317014462,-7.070747728803872,-4.617619292777755,-3.600682210503645,-2.8626215640923496
2.792,-9.362901274784457,-7.013819974179752,-4.586286789957079,-3.5784665203022796,-2.846830040389468
2.794,-9.282167497662742,-6.9575603803369575,-4.5552776966598865,-3.5564702878175165,-2.831189658662263
2.7960000000000003,-9.202449823691856,-6.901958199926993,-4.524587730170755,-3.5346908216412576,-2.815698688954395
2.798,-9.123730506016406,-6.847002925991333,-4.494212681938546,-3.5131254728111614,-2.8003554270777222
2.8,-9.045992202876489,-6.792684284805186,-4.464148415944777,-3.491771634000745,-2.7851581941649224
2.802,-8.969217967693883,-6.738992228986753,-4.434390867117718,-3.4706267387284657,-2.7701053362313415
2.8040000000000003,-8.893391239273388,-6.6859169308606035,-4.404936039790336,-3.449688260585156,-2.7551952237457993
2.806,-8.818495832138215,-6.633448776063951,-4.375780006200815,-3.4289537124794043,-2.740426251210177
2.808,-8.744515927015094,-6.581578357385673,-4.346918905034043,-3.4084206459002098,-2.725796836747553
2.81,-8.671436061482094,-6.530296468827956,-4.318348940002728,-3.388086650196647,-2.711305421698688
2.8120000000000003,-8.599241120789598,-6.479594099881323,-4.290066378466934,-3.3679493518738557,-2.69695047022668
2.814,-8.527916328862597,-6.429462430003756,-4.262067550090624,-3.3480064139050487,-2.6827304689295497
2.816,-8.457447239490952,-6.379892823295564,-4.23434884553394,-3.3282555350590197,-2.6686439264606028
2.818,-8.387819727712435,-6.330876823361772,-4.206906715180276,-3.3086944492427146,-2.6546893731563963
2.8200000000000003,-8.319019981391971,-6.28240614835425,-4.179737667896745,-3.2893209248585804,-2.6408653606721195
2.822,-8.251034492999244,-6.234472686186069,-4.1528382698271695,-3.270132764176146,-2.6271704616241838
2.824,-8.183850051585855,-6.187068489911124,-4.126205143216332,-3.251127802717462,-2.6136032692398943
2.826,-8.117453734962362,-6.140185773262207,-4.09983496526474,-3.232303908656165,-2.6001623970140435
2.8280000000000003,-8.051832902074587,-6.09381690634121,-4.073724467012693,-3.213658982229672,-2.5868464783722334
2.83,-7.986975185577943,-6.0479544114550885,-4.047870432252891,-3.1951909551641626,-2.5736541663408157
2.832,-7.92286848460807,-6.00259095909195,-4.022269696470567,-3.1768977901120943,-2.5605841332232386
2.834,-7.859500957745502,-5.957719364031546,-3.99691914581041,-3.1587774801018673,-2.5476350702827135
2.8360000000000003,-7.796861016171749,-5.91333258158493,-3.9718157160693117,-3.140828047999287,-2.5348056874310414
2.838,-7.734937317013635,-5.869423703958057,-3.946956391714252,-3.12304754598063,-2.522094712923443
2.84,-7.673718756872704,-5.82598595673451,-3.9223382049245306,-3.1054340550168673,-2.5095008930592506
2.842,-7.613194465536229,-5.783012695472756,-3.8979582346573975,-3.0879856843688898,-2.4970229918883975
2.8440000000000003,-7.553353799866058,-5.7404974024134265,-3.8738136057368506,-3.070700571093382,-2.4846597909234807
2.846,-7.494186337861405,-5.698433683292347,-3.8499014879643454,-3.0535768795590963,-2.472410088857338
2.848,-7.4356818728916805,-5.656815264255304,-3.826219095251128,-3.03661280097324,-2.460272701285999
2.85,-7.377830408095448,-5.615635988870649,-3.8027636847714636,-3.019806552917771,-2.44824646043689
2.8520000000000003,-7.320622150941257,-5.574889815236056,-3.779532556136001,-3.0031563788953104,-2.436330214902191
2.854,-7.264047507946316,-5.534570813175788,-3.7565230505850296,-2.986660547884437,-2.424522829377193
2.856,-7.20809707954889,-5.4946731615251405,-3.7337325502004317,-2.9703173539041523,-2.4128231844035977
2.858,-7.152761655130341,-5.455191145498808,-3.711158477136649,-2.954125115587299,-2.4012301761176067
2.8600000000000003,-7.0980322081827465,-5.416119154140079,-3.6887982928692082,-2.9380821757626334,-2.3897427160027678
2.862,-7.04389989161792,-5.377451677847754,-3.6666494974609654,-2.922186901045488,-2.3783597306473556
2.864,-6.990356033213959,-5.3391833059780724,-3.6447096288452756,-2.9064376814366004,-2.367080161506307
2.866,-6.937392131195377,-5.301308724518847,-3.622976262125654,-2.890832929929204,-2.355902964667561
2.8680000000000003,-6.8849998499428615,-5.26382271383321,-3.601447008891382,-2.875371082123862,-2.344827110622703
2.87,-6.83317101582891,-5.226720146470387,-3.5801195165489097,-2.86005059585111,-2.333851584041848
2.872,-6.781897613175488,-5.189995985041168,-3.5589914676681067,-2.8448699508015904,-2.3229753835526363
2.874,-6.73117178033023,-5.15364528015576,-3.5380605793434823,-2.829827648163517,-2.3121975215233066
2.8760000000000003,-6.680985805857482,-5.117663168421766,-3.5173246025696594,-2.8149222102673614,-2.3015170238497134
2.878,-6.631332124840659,-5.082044870500201,-3.4967813216306642,-2.8001521802375144,-2.290932929746231
2.88,-6.582203315292539,-5.046785689217459,-3.4764285535028625,-2.7855161216507813,-2.2804442915404373
2.882,-6.533592094670256,-5.011881007731347,-3.4562641472711144,-2.771012618201581,-2.2700501744715633
2.8840000000000003,-6.485491316491611,-4.977326287749303,-3.4362859835576276,-2.756640273373666,-2.2597496564925237
2.886,-6.437893967049595,-4.943117067796871,-3.4164919739633746,-2.7423977101182158,-2.249541828075571
2.888,-6.390793162222074,-4.909248961534914,-3.396880060521629,-2.7282835705381587,-2.2394257920213936
2.89,-6.344182144373656,-4.875717656123695,-3.377448215163307,-2.7142965155785914,-2.229400663271681
2.8920000000000003,-6.298054279346863,-4.842518910632432,-3.3581944391938814,-2.700435224723151,-2.219465568725007
2.894,-6.252403053539702,-4.809648554492593,-3.3391167627814218,-2.686698395696174,-2.2096196470560208
2.896,-6.207222071066992,-4.777102485993612,-3.3202132444555916,-2.673084744170564,-2.1998620485378155
2.898,-6.162505051002824,-4.744876670819541,-3.301481970617278,-2.6595930034812243,-2.1901919348674936
2.9000000000000004,-6.118245824701532,-4.7129671406253255,-3.282921055058593,-2.646221924343876,-2.1806084789948086
2.902,-6.074438333194684,-4.68136999165133,-3.2645286384929326,-2.6329702745792254,-2.1711108649537976
2.904,-6.031076624661705,-4.65008138337488,-3.246302888094851,-2.619836838842326,-2.161698287697411
2.906,-5.988154851971856,-4.619097537197671,-3.228241997049634,-2.606820418356983,-2.152369952935039
2.908,-5.945667270295235,-4.588414735167826,-3.210344184112024,-2.5939198306551523,-2.1431250769729
2.91,-5.903608234780597,-4.558029318735414,-3.1926076931742413,-2.5811339093211823,-2.1339628865571627
2.912,-5.861972198298022,-4.52793768754057,-3.17503079284277,-2.5684615037408163,-2.1248826187198793
2.9139999999999997,-5.820753709244163,-4.498136298232874,-3.15761177602379,-2.5559014788548278,-2.1158835206275546
2.916,-5.779947409408304,-4.468621663321284,-3.1403489595171634,-2.543452714917203,-2.106964849432318
2.918,-5.739548031897227,-4.4393903500534995,-3.1232406836185156,-2.5311141072577965,-2.0981258721257467
2.92,-5.699550399116986,-4.410438979323812,-3.1062853117294513,-2.518884566049297,-2.0893658653951404
2.9219999999999997,-5.659949420809843,-4.3817642246086645,-3.089481229975539,-2.506763016078481,-2.0806841154822955
2.924,-5.620740092144706,-4.353362810928963,-3.0728268468319975,-2.4947483965216297,-2.072079918044731
2.926,-5.581917491859276,-4.325231513838389,-3.0563205927568164,-2.482839660724026,-2.0635525780192574
2.928,-5.543476780452352,-4.297367158436834,-3.039960919831124,-2.471035775983427,-2.0551014094878997
2.9299999999999997,-5.5054131984246615,-4.269766618408217,-3.0237463014067334,-2.459335723337471,-2.046725735546104
2.932,-5.467722064566841,-4.242426815082021,-3.0076752317605635,-2.4477384973548824,-2.038424888173176
2.934,-5.430398774292986,-4.215344716517709,-2.991746225755874,-2.4362431059304663,-2.0301982081049523
2.936,-5.393438798018353,-4.188517336611422,-2.975957818510095,-2.4248485700837192,-2.0220450447085963
2.9379999999999997,-5.356837679579913,-4.161941734224218,-2.9603085650691288,-2.41355392376106,-2.0139647558595293
2.94,-5.32059103469842,-4.135615012331292,-2.9447970400879115,-2.402358213641578,-2.005956707820417
2.942,-5.284694549480708,-4.109534317191529,-2.929421837517231,-2.3912604989462203,-1.9980202751222378
2.944,-5.249143978960959,-4.083696837536742,-2.91418157029646,-2.380259851250368,-1.9901548404473037
2.9459999999999997,-5.213935145679778,-4.058099803780059,-2.899074870052234,-2.3693553542996684,-1.9823597945142564
2.948,-5.179063938299915,-4.032740487242949,-2.8841003868028414,-2.358546103829162,-1.9746345359649944
2.95,-5.144526310257578,-4.007616199400256,-2.869256788668263,-2.347831207385572,-1.9669784712534897
2.952,-5.110318278448142,-3.9827242911428025,-2.854542761585658,-2.3372097841526553,-1.9593910145364337
2.9539999999999997,-5.0764359219452695,-3.9580621520569634,-2.83995700903023,-2.3266809647796456,-1.9518715875657267
2.956,-5.042875380752506,-3.9336272097208558,-2.825498251741329,-2.316243891212658,-1.9444196195827281
2.958,-5.009632854586306,-3.909416929016585,-2.8111652274536985,-2.3058977165290213,-1.9370345472142814
2.96,-4.976704601689511,-3.8854288114581133,-2.796956690633703,-2.295641604774477,-1.9297158143704256
2.9619999999999997,-4.944086937674459,-3.8616603945342827,-2.782871412220456,-2.2854747308031755,-1.9224628721438122
2.964,-4.911776234394809,-3.8381092510666677,-2.7689081793717585,-2.2753962801204235,-1.9152751787107827
2.966,-4.87976891884525,-3.814772988581753,-2.755065795214721,-2.2654054487281523,-1.9081521992340371
2.968,-4.848061472088213,-3.791649248697064,-2.741343078600931,-2.2555014429730047,-1.9010934057669409
2.9699999999999998,-4.816650428206842,-3.768735706520876,-2.727738863866145,-2.245683479397006,-1.8940982771593495
2.972,-4.785532373283477,-3.7460300700651428,-2.7142520005943327,-2.2359507845908104,-1.887166298965005
2.974,-4.7547039444028725,-3.7235300796712774,-2.700881353386041,-2.2263025950494013,-1.8802969633504225
2.976,-4.724161828679415,-3.701233507448432,-2.6876258016309236,-2.2167381570302616,-1.8734897690052612
2.9779999999999998,-4.693902762307665,-3.6791381567239196,-2.674484239284392,-2.2072567264139176,-1.866744221054142
2.98,-4.6639235296355785,-3.6572418615055176,-2.6614555746482855,-2.197857568566846,-1.8600598309699024
2.982,-4.6342209622597395,-3.6355424859552796,-2.64853873015547,-2.188539958206672,-1.8534361164882402
2.984,-4.604791938141926,-3.6140379238745926,-2.635732642158302,-2.1793031792696427,-1.846872601523752
2.9859999999999998,-4.575633380746482,-3.592726098200086,-2.623036260720819,-2.170146524780293,-1.8403688160872875
2.988,-4.54674225819783,-3.571604960510309,-2.610448549414668,-2.161069296723297,-1.8339242962046667
2.99,-4.518115582457661,-3.5506724905426723,-2.597968485118619,-2.152070805917456,-1.8275385838366804
2.992,-4.489750408521091,-3.5299266957205298,-2.5855950578216214,-2.143150371891773,-1.821211226800381
2.9939999999999998,-4.461643833631399,-3.5093656106900823,-2.5733272704293055,-2.134307322763559,-1.814941778691609
2.996,-4.433792996512732,-3.488987296866892,-2.561164138573928,-2.1255409951185786,-1.8087297988087625
2.998,-4.406195076620387,-3.4687898419917103,-2.549104690427551,-2.116850733893167,-1.8025748520778069
3.0,-4.3788472934080165,-3.4487713596954475,-2.5371479665185612,-2.1082358922582585,-1.7964765089784303
3.002,-4.351746905611439,-3.4289299890729645,-2.5252930195513175,-2.0996958315053464,-1.7904343454713931
3.004,-4.324891210548548,-3.4092638942655658,-2.5135389142289384,-2.0912299209342717,-1.7844479429270215
3.0060000000000002,-4.298277543434868,-3.3897712640519244,-2.501884727079178,-2.082837537742905,-1.778516888054834
3.008,-4.271903276714348,-3.370450311447215,-2.4903295462832324,-2.0745180669185395,-1.7726407728342672
3.01,-4.245765819404941,-3.351299273310269,-2.478872471507508,-2.0662709011311247,-1.7668191944464975
3.012,-4.219862616458644,-3.332316409958587,-2.467512613738317,-2.058095440628172,-1.76105175520733
3.0140000000000002,-4.194191148135575,-3.3135000047909715,-2.4562490951193054,-2.0499910931314,-1.7553380625011399
3.016,-4.168748929391649,-3.294848363917598,-2.445081048791742,-2.041957273735026,-1.7496777287158525
3.018,-4.143533509279595,-3.27635981579737,-2.43400761873738,-2.0339934048056807,-1.744070371178919
3.02,-4.118542470362877,-3.258032710882373,-2.4230279596240987,-2.02609891588398,-1.7385156120943153
3.0220000000000002,-4.093773428142287,-3.2398654212692346,-2.4121412366541186,-2.0182732435876076,-1.7330130784805058
3.024,-4.069224030494696,-3.2218563403572764,-2.4013466254147042,-2.010515831516,-1.7275624021093776
3.026,-4.044891957123815,-3.2040038825132324,-2.390643311731439,-2.0028261301565102,-1.7221632194461047
3.028,-4.020774919022603,-3.186306482742399,-2.3800304915238883,-1.9952035967921102,-1.7168151715899682
3.0300000000000002,-3.996870657946961,-3.1687625963661765,-2.369507370663749,-1.9876476954105016,-1.7115179042160742
3.032,-3.9731769459005144,-3.151370698705604,-2.35907316483528,-1.980157896614734,-1.7062710675179744
3.034,-3.949691584630081,-3.134129284771005,-2.3487270993980403,-1.9727336775351572,-1.7010743161511657
3.036,-3.9264124051317104,-3.117036868957475,-2.3384684092519974,-1.9653745217428362,-1.6959273091774607
3.0380000000000003,-3.9033372671668554,-3.100091984746057,-2.328296338704713,-1.9580799191642897,-1.6908297100102374
3.04,-3.880464058788566,-3.08329318441059,-2.3182101413408476,-1.9508493659975716,-1.6857811863604666
3.042,-3.8577906958773074,-3.0666390387299303,-2.308209079893681,-1.943682364629658,-1.680781410183625
3.044,-3.8353151216863033,-3.050128136705586,-2.2982924261188216,-1.936578423555173,-1.6758300576273946
3.0460000000000003,-3.813035306396093,-3.033759085284569,-2.2884594606699316,-1.9295370572963093,-1.6709268089801521
3.048,-3.7909492466780392,-3.0175305090873206,-2.2787094729764856,-1.9225577863240768,-1.666071348620256
3.05,-3.7690549652666316,-3.0014410501406417,-2.269041761123539,-1.9156401369806906,-1.6612633649660946
3.052,-3.747350510540345,-2.9854893676155325,-2.2594556317333154,-1.9087836414032324,-1.6565025504269026
3.0540000000000003,-3.725833956110847,-2.9696741375697684,-2.2499503998489025,-1.9019878374484782,-1.6517886013543088
3.056,-3.704503400420318,-2.953994052695135,-2.2405253888196537,-1.8952522686188384,-1.6471212179946244
3.058,-3.68335696634672,-2.938447822069282,-2.23117993018852,-1.8885764839895112,-1.6425001044418577
3.06,-3.662392800816803,-2.9230341709119694,-2.2219133635811024,-1.8819600381367012,-1.6379249685914112
3.0620000000000003,-3.641609074426718,-2.9077518403457416,-2.212725036596577,-1.8754024910669798,-1.6333955220945233
3.064,-3.6210039810699524,-2.8925995871608405,-2.203614304700285,-1.8689034081476912,-1.6289114803133415
3.066,-3.600575737572462,-2.8775761835842983,-2.1945805311180315,-1.862462360038445,-1.6244725622766958
3.068,-3.5803225833348726,-2.8626804170531077,-2.1856230867320963,-1.8560789226236543,-1.6200784906365506
3.0700000000000003,-3.560242779981558,-2.847911089991466,-2.1767413499788737,-1.8497526769460984,-1.6157289916250637
3.072,-3.5403346110163496,-2.833267019591841,-2.1679347067481216,-1.8434832091414908,-1.6114237950123451
3.074,-3.520596381484812,-2.8187470375999353,-2.1592025502837324,-1.83727011037403,-1.6071626340647787
3.076,-3.5010264176429686,-2.8043499901033138,-2.1505442810861672,-1.8311129767729606,-1.6029452455040256
3.0780000000000003,-3.4816230666321935,-2.7900747373238977,-2.1419593068164313,-1.8250114093700476,-1.5987713694666001
3.08,-3.4623846961602354,-2.775920153413815,-2.1334470422013734,-1.818965014038055,-1.5946407494640644
3.082,-3.4433096941881676,-2.7618851262549433,-2.125006908940668,-1.812973401430059,-1.5905531323437931
3.084,-3.4243964686232307,-2.7479685572618093,-2.116638335615049,-1.8070361869197593,-1.5865082682503475
3.0860000000000003,-3.405643447017228,-2.734169361187944,-2.1083407575961868,-1.801152990542672,-1.5825059105873782
3.088,-3.38704907627064,-2.7204864659354637,-2.1001136169577608,-1.7953234369381252,-1.5785458159801742
3.09,-3.3686118223420225,-2.7069188123679577,-2.0919563623880113,-1.7895471552922348,-1.57462774423863
3.092,-3.3503301699627897,-2.6934653541264892,-2.083868449103545,-1.7838237792816525,-1.5707514583208901
3.0940000000000003,-3.3322026223571717,-2.680125057448767,-2.075849338764673,-1.7781529470181665,-1.5669167242974549
3.096,-3.314227700967254,-2.666896900991327,-2.067898499391711,-1.7725343009941463,-1.5631233113158292
3.098,-3.2964039451829255,-2.6537798756547075,-2.0600154052829245,-1.7669674880287882,-1.5593709915657092
3.1,-3.278729912076726,-2.640772984411515,-2.0521995369334096,-1.7614521592151076,-1.5556595402446347
